id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
38401070,1-4 ★ALLSTON★ 3 Mins to Green Line T - Renovated..,290984032,Turana,,Allston,42.34973,-71.1348,Private room,99,29,4,2020-01-01,0.12,8,0,0,Exempt: This listing is a unit used for furnished institutional or business stays
38401377,2-1 ★ALLSTON★ 3 Mins to Green Line T - Comfortable,290984032,Turana,,Allston,42.35075,-71.1368,Private room,99,29,4,2020-01-19,0.12,8,0,0,Exempt: This listing is a unit used for furnished institutional or business stays
38407434,1863 House Bed and  Breakfast M307 Room 2,32532791,Marie,,South End,42.34364,-71.07599,Private room,150,2,35,2022-08-29,0.96,10,117,24,Approved by government
38412757,2-5 ★ALLSTON★ 3 Mins to Green Line T,218525774,Turana,,Allston,42.34925,-71.13468,Private room,35,29,0,,,4,0,0,Exempt: This listing is a unit used for furnished institutional or business stays
38422629,Perfect Boston Studio,285344759,Bv,,Bay Village,42.34929439378008,-71.07054760389906,Entire home/apt,160,3,49,2022-08-16,1.36,32,181,15,LB-101723
38433315,Modern Efficiency Studio Awaits Your Stay!,285344759,Bv,,Back Bay,42.34962,-71.07076,Private room,110,2,50,2022-08-27,1.38,32,151,29,LB-101723
38513768,"S. End 1BR nr shops, restaurants & T Stops",107434423,Blueground,,Back Bay,42.34317,-71.08323,Entire home/apt,200,32,0,,,477,277,0,
38513869,"Back Bay 1BR w/ A/C, nr. Charles River & Esplanade",107434423,Blueground,,Back Bay,42.35023,-71.09091,Entire home/apt,185,32,0,,,477,296,0,
38551361,Remodeled Suite w/ Roof Deck & Downtown View,103250381,Linnea & Adam,,Charlestown,42.384953,-71.09906,Entire home/apt,207,2,155,2022-09-13,4.26,1,64,76,
38603562,⭐️Amazing 3 BR Apartment On 2/FL In East Watertown⭐️,14648621,B&Y,,Brighton,42.36785,-71.15286,Entire home/apt,178,30,15,2022-08-07,0.42,2,151,1,
38607597,Urban Oasis! 2BD+ House w 2 Offices/Garage/Yard,3549023,Michael,,Brighton,42.34408,-71.1375,Entire home/apt,250,2,63,2022-06-13,1.73,1,70,23,STR-460128
38643550,Evon | Back Bay | Lux Penthouse + City View S08,212359760,Evonify,,Back Bay,42.34359,-71.08305,Entire home/apt,650,29,1,2020-01-29,0.03,57,0,0,Exempt: This listing is a unit used for furnished institutional or business stays
38647730,1 Bed Apartment,272593664,Kelly,,East Boston,42.38765,-71.00208,Entire home/apt,120,15,30,2022-08-02,0.82,1,173,4,STR-408551
38648426,"Bright, cozy family home. Parking available 24/7",465050481,Elena,,Charlestown,42.40651,-71.08065,Entire home/apt,220,2,46,2022-09-11,1.32,1,303,30,
38697559,Private Bedroom in Unique and Spacious Condo,28299940,Mauryn,,Jamaica Plain,42.32021,-71.10979,Private room,92,30,0,,,2,362,0,STR-489454
38704961,Shirley's Sea Breeze airport getaway 2 single beds,3474193,Jez N Ken,,East Boston,42.37651,-70.99378,Private room,128,1,151,2022-09-13,4.18,4,350,84,
38711425,Sky harbor wine lounge experience Plane Watching,3474193,Jez N Ken,,East Boston,42.37481,-70.99452,Private room,155,1,201,2022-09-11,5.56,4,344,108,
38798321,L 3-B2 Prices And Location CANNOT Be Beat!,285344759,Bv,,South End,42.34781,-71.07062,Entire home/apt,171,3,34,2021-10-30,0.94,32,0,6,LB-101723
38799447,Tranquil  Bright Private Room with En-Suite,210618192,Jennifer,,Hyde Park,42.24625,-71.09285,Private room,105,4,7,2022-09-12,1.75,2,334,7,
38822539,"Harvard Law - 2 Bed 1 Bath, Private Top Floor",140051530,Beth,,Allston,42.38101,-71.11977,Private room,289,2,50,2022-09-08,1.42,4,115,36,
38823205,"Modern studio, FREE parking, close to LoganAirport",295256225,Marlyn,,East Boston,42.40886,-71.00734,Private room,105,1,240,2022-08-25,6.62,1,12,76,
38823935,Harvard Law - Light-filled spacious King,140051530,Beth,,Allston,42.3809,-71.11797,Private room,137,2,37,2022-09-12,1.04,4,103,33,
38849280,New 3 Bedroom In The Heart of Inman Square,297454277,Michael,,Allston,42.37259,-71.09983,Entire home/apt,314,2,51,2022-09-14,1.42,1,152,23,STR-61356
38849678,2 Bedroom guest suite in Brighton w/private bath,3847479,Jonathan,,Brighton,42.3533,-71.15811,Entire home/apt,115,1,54,2022-09-13,1.57,1,120,39,STR-413457
38872449,Quiet Neighborhood Luxury Stay,220484630,Saber,,East Boston,42.39394,-70.98264,Entire home/apt,350,1,50,2022-09-11,1.42,1,66,22,
38908913,Room near MBTA Forest Hills w/ private living room,201935605,Sherwin,,Roslindale,42.29331,-71.12254,Private room,75,29,5,2021-05-20,0.15,7,100,0,
38915419,"Back Bay 1BR w/ A/C, nr. Charles River & Esplanade",107434423,Blueground,,Back Bay,42.35023,-71.09091,Entire home/apt,193,32,0,,,477,266,0,
38915459,"Kendall Sq 1BR w/ W/D, nr Mass General Hospital",107434423,Blueground,,West End,42.36683499999999,-71.08217200000001,Entire home/apt,368,32,0,,,477,105,0,""
38923194,"Room near MBTA Forest Hills, keyless self check-in",201935605,Sherwin,,Roslindale,42.29326,-71.12233,Private room,40,29,6,2022-05-28,0.18,7,43,2,
38960050,Harvard Law - Cozy Double,140051530,Beth,,Allston,42.38118,-71.12003,Private room,100,2,92,2022-09-11,2.57,4,80,57,
38960329,Harvard Law- Simple Sunlit Queen,140051530,Beth,,Allston,42.38093,-71.11777,Private room,116,2,79,2022-09-05,2.22,4,98,51,
38971283,Jordan Trade Connection,298551564,Ali,,Jamaica Plain,42.32859,-71.11061,Entire home/apt,300,91,0,,,1,0,0,
39004265,Modern Efficiency Studio Awaits Your Stay!,285344759,Bv,,Bay Village,42.34927,-71.06947,Private room,110,2,29,2022-07-29,0.81,32,134,16,LB-101723
39029773,Modern&Clean 10min to Boston & Airport,37364041,Robinson,,Charlestown,42.4073,-71.0592,Entire home/apt,143,1,237,2022-09-14,6.60,4,119,102,
39032114,2000sqft Modern&Luxury 5min to Encore|10min to BOS,154754836,Thuy,,Charlestown,42.40761,-71.0593,Entire home/apt,286,1,237,2022-09-12,6.62,2,36,100,
39045406,Beautiful 2 bedroom in historical Fort Hill Boston,69252401,Adler,,Roxbury,42.32734,-71.09368,Entire home/apt,191,1,140,2022-09-13,6.23,2,118,86,STR-439143
39056629,Spacious Long Term Private Room Close to Downtown,299340250,Teresa & Jonathan,,Roxbury,42.32365,-71.06864,Private room,54,29,11,2022-08-17,0.33,5,286,2,STR-470482
39079348,Beautiful 3 bedroom /1 bath/ parking for 3 cars,887148,Dawn,,Charlestown,42.40277,-71.06133,Entire home/apt,380,91,1,2019-10-22,0.03,5,365,0,
39129814,Sunny luxurious condo- in downtown and near beach,43870957,Connie,,South Boston,42.33139,-71.0538,Entire home/apt,150,29,1,2019-12-02,0.03,1,0,0,STR-411524
39199659,Private Designed Bedroom Long Term by Downtown,299340250,Teresa & Jonathan,,Roxbury,42.32191,-71.07071,Private room,50,29,7,2022-06-18,0.23,5,271,3,STR-470482
39202885,Private Trendy modern escape from home,22096965,Amenata,,Hyde Park,42.26181,-71.11513,Entire home/apt,90,29,5,2022-04-21,0.15,1,134,1,
39249720,"Bright, friendly apartment (with dog)",158859750,Lise,,Brighton,42.36206,-71.1799,Private room,34,5,37,2022-06-19,1.04,1,31,17,
39250599,Furnished Bedroom in Modern Brighton Townhouse!,127078529,Adina,,Brighton,42.35224,-71.14952,Private room,49,29,1,2022-04-01,0.18,1,0,1,Exempt: This listing is a unit that has contracts with hospitals
39281476,"One Bedroom , Top Floor",122568097,Nick,,Roxbury,42.32603,-71.09549,Entire home/apt,75,91,0,,,4,90,0,
39303278,"10min walk to Fenway,Longwood,renovated studio,T",266312920,STARS Of,,Fenway,42.34468,-71.10693,Entire home/apt,105,2,7,2022-06-08,0.25,52,283,4,
39304419,"Sunny private room,Longwood, 10min walk to Fenway",266312920,STARS Of,,Longwood Medical Area,42.3443,-71.10882,Private room,84,2,7,2022-08-14,0.43,52,208,3,
39318189,"Large Victorian Home, Perfect Location, 4-6 Months",13933354,Randy,,Brighton,42.34074,-71.13737,Entire home/apt,250,60,0,,,1,181,0,
39352117,N. End 1BR w/ Gym & W/D & Doorman nr Station,107434423,Blueground,,Downtown,42.364773,-71.063143,Entire home/apt,225,32,1,2021-12-18,0.11,477,317,1,
39352154,N. End 1BR w/ Gym & W/D & Doorman nr TD Garden,107434423,Blueground,,Downtown,42.36477,-71.06314,Entire home/apt,278,32,0,,,477,348,0,
39352183,N. End 1BR w/ W/D & Gym nr Public Mkt,107434423,Blueground,,Downtown,42.36477,-71.06314,Entire home/apt,229,32,0,,,477,290,0,
39356181,N. End 1BR w/ Gym & W/D & Doorman nr TD Garden,107434423,Blueground,,Downtown,42.364773,-71.063143,Entire home/apt,316,32,1,2022-04-16,0.20,477,0,1,
39358650,Modern+Spacious|5minEncore|10min BOS|Free Parking,37364041,Robinson,,Charlestown,42.40773,-71.06119,Private room,154,2,72,2022-05-06,2.05,4,3,12,
39390476,Evon | SouthEnd | Luxury Apt | Boston Medical,212359760,Evonify,,South End,42.33708,-71.07495,Entire home/apt,552,29,14,2020-05-31,0.39,57,0,0,Exempt: This listing is a unit used for furnished institutional or business stays
39394763,Beautiful 1 Bedroom Condo in Heart of South Boston,39938304,Elizabeth,,South Boston,42.33125,-71.04975,Entire home/apt,110,31,8,2022-08-02,0.24,1,300,4,
39456394,N. End 1BR w/ Gym & W/D nr Public Mkt,107434423,Blueground,,Downtown,42.36477,-71.06314,Entire home/apt,242,32,0,,,477,314,0,
39456430,N. End 1BR w/ Doorman & Gym nr N. Station,107434423,Blueground,,Downtown,42.36477,-71.06314,Entire home/apt,288,32,0,,,477,3,0,
39456451,N. End 1BR w/ W/D & Gym nr Public Mkt,107434423,Blueground,,Downtown,42.364773,-71.063143,Entire home/apt,381,32,2,2022-06-02,0.25,477,105,2,
39456474,N. End 1BR w/ Gym & W/D nr N. Station,107434423,Blueground,,Downtown,42.36477,-71.06314,Entire home/apt,228,32,0,,,477,283,0,
39458299,N. End Studio w/ Gym & W/D & Doorman nr station,107434423,Blueground,,Downtown,42.364773,-71.063143,Entire home/apt,197,32,0,,,477,290,0,
39458704,N. End 1BR w/ W/D & Doorman nr TD Garden,107434423,Blueground,,Downtown,42.36477,-71.06314,Entire home/apt,260,32,0,,,477,234,0,
39461055,N. End Studio w/ Gym & W/D nr Public Mkt,107434423,Blueground,,Downtown,42.364773,-71.063143,Entire home/apt,197,32,0,,,477,341,0,
39461104,N. End Studio w/ W/D & Gym nr TD Garden,107434423,Blueground,,Downtown,42.364773,-71.063143,Entire home/apt,209,32,0,,,477,287,0,
39461138,N. End Studio w/ W/D & Doorman nr TD Garden,107434423,Blueground,,Downtown,42.364773,-71.063143,Entire home/apt,221,32,1,2021-04-19,0.06,477,269,0,
39461190,N. End Studio w/ Doorman & W/D nr TD Garden,107434423,Blueground,,Downtown,42.36477,-71.06314,Entire home/apt,213,32,2,2022-07-15,0.25,477,303,2,
39461223,N. End Studio w/ Gym & W/D nr N. Station,107434423,Blueground,,Downtown,42.364773,-71.063143,Entire home/apt,244,32,0,,,477,197,0,
39487133,"Central Square, Cambridge!",74045635,Ian,,Allston,42.36253,-71.10433,Private room,117,1,57,2022-09-05,1.61,2,69,28,C0286570491
39536784,5BR triple decker apartment – 15 mins to City,271440146,Caleb,,Dorchester,42.29823,-71.07104,Entire home/apt,175,2,51,2022-09-10,2.78,1,328,31,STR-468295
39557295,"Beautiful 2BR in Cambridge, Gym + Pet-Friendly",48005494,Zeus,,Back Bay,42.36194,-71.08889,Entire home/apt,286,32,3,2022-08-12,0.12,15,352,2,
39575894,Big and bright Jamaica Plain apartment (Boston),187134980,Caitlin,,Jamaica Plain,42.30496,-71.10599,Entire home/apt,46,1,9,2021-12-30,0.27,1,0,3,STR-454710
39580898,#41 | Sunny 2BR Apartment with Garage Parking | Long-term stays,25654103,Tom,,East Boston,42.3894,-71.03607,Entire home/apt,137,29,9,2020-07-22,0.29,14,0,0,
39596045,#21 | Spacious 2BR Apartment with Garage Parking,25654103,Tom,,East Boston,42.39163,-71.0365,Entire home/apt,138,29,24,2022-08-03,0.71,14,83,8,
39597840,#34 | Stylish 1BR Apartment with Garage Parking,25654103,Tom,,East Boston,42.38944,-71.0365,Entire home/apt,116,29,18,2022-09-03,0.52,14,297,7,
39598660,Cozy Apartment - BU/Fenway/Longwood- Free Parking!,304259281,Cece,,Fenway,42.34876,-71.1094,Entire home/apt,344,2,120,2022-08-21,3.47,1,83,76,
39604562,"Over-sized historic one bedroom MGH,BU,MIT",31340713,Kama,,Back Bay,42.35202,-71.08289,Entire home/apt,164,29,6,2022-07-25,0.18,50,319,1,
39608947,Upstairs in Central Square,1152305,Greg,,Allston,42.364,-71.1018,Entire home/apt,160,30,8,2022-08-31,0.26,4,141,3,
39610492,"Duplex In Southie, Walk To Bars/Restaurants!",304356203,Mike & Silvana,,South Boston,42.33726,-71.03772,Entire home/apt,316,2,44,2022-08-15,1.36,1,284,27,STR-413925
39621523,Prices And Location CANNOT Be Beat! 1B1,285344759,Bv,,South End,42.34721,-71.07057,Entire home/apt,145,3,39,2022-08-24,1.12,32,14,21,Lb-101723
39633100,Modern 2bed/2bath Apt | Close to TD Garden,133407298,Juliana & Ivan (Myhomelike),,West End,42.36474,-71.06396,Entire home/apt,270,29,13,2020-11-01,0.42,1,0,0,Exempt: This listing is a unit used for furnished institutional or business stays
39686073,Luxury Beacon Hill Condo With Private Patio/Garden,305017623,Sean,,Beacon Hill,42.35847,-71.07298,Entire home/apt,200,32,0,,,1,122,0,
39700598,Fully Furnished Long Term Bedroom by Downtown,299340250,Teresa & Jonathan,,Roxbury,42.3225,-71.06851,Private room,50,29,5,2022-07-29,0.33,5,259,4,STR-470482
39732562,"Sunny, 1 bedroom,steps to public trans,parkg avail",266312920,STARS Of,,Brighton,42.33879,-71.15177,Entire home/apt,121,29,0,,,52,255,0,
39747422,Central Sq 2BR w/ W/D nr MIT & Kendall Sq,107434423,Blueground,,Allston,42.36475,-71.09994,Entire home/apt,431,32,0,,,477,99,0,""
39747612,"Central Sq 1BR w/ W/D, nr. Central Sq & MBTA",107434423,Blueground,,Allston,42.36475,-71.09994,Entire home/apt,230,32,0,,,477,256,0,""
39772695,"Boston Homestel, Double Bed",305274008,Boston,,Dorchester,42.31943,-71.05405,Private room,10000,1,12,2020-08-02,0.35,1,0,0,STR-383164
39788966,"Apartment w/Parking, minutes to airport / Downtown",305860570,Joseph,,East Boston,42.38483,-71.01962,Entire home/apt,230,2,92,2022-09-10,2.71,1,195,50,STR-413717
39812365,"Garden Studio nr Fenway, BU, min from C train,",43352820,Betsy,,Allston,42.34358,-71.12696,Entire home/apt,145,91,0,,,2,267,0,
39818553,Beautiful condo in unbeatable location + parking,12981509,Eric,,South End,42.34126,-71.08132,Private room,189,91,1,2022-05-18,0.25,1,72,1,STR-414603
39820036,"Summer/Fall In Boston, Stay Now,",285344759,Bv,,Back Bay,42.3514,-71.07212,Private room,113,2,30,2022-08-14,0.87,32,172,14,LB-101723
39893738,🎖The Ashmont Apartment | Close to Subway/Downtown,102027626,Romo & Nayeli,,Dorchester,42.28791,-71.06906,Entire home/apt,209,2,84,2022-09-06,2.61,6,186,35,STR-398049
39896724,The NERDpartment in the heart of Cambridge,30490587,Young Jae,,Charlestown,42.37028,-71.08637,Entire home/apt,393,2,40,2022-09-04,1.24,1,333,28,C0222850491
39907832,"Back Bay 1BR w/ A/C, nr. Esplanade & Copley Mall",107434423,Blueground,,Back Bay,42.35023,-71.09091,Entire home/apt,287,32,0,,,477,105,0,
39908091,"Brighton 2BR w/ A/C, nr. St. Elizabeth's Hospital",107434423,Blueground,,Brighton,42.34965,-71.14948,Entire home/apt,218,32,0,,,477,290,0,
39908171,"Harvard Sq 1BR w/ W/D, nr. Harvard University",107434423,Blueground,,Allston,42.38509,-71.11703,Entire home/apt,305,32,0,,,477,105,0,""
39908320,"Harvard Sq 1BR w/ W/D, nr. Harvard University",107434423,Blueground,,Allston,42.385473,-71.116802,Entire home/apt,293,32,0,,,477,23,0,""
39908347,"Harvard Sq 1BR w/ W/D, nr. Harvard University",107434423,Blueground,,Allston,42.385473,-71.116802,Entire home/apt,183,32,0,,,477,285,0,""
39908417,"Harvard Sq 1BR w/ W/D, nr. Harvard University",107434423,Blueground,,Allston,42.37025,-71.10849,Entire home/apt,186,32,0,,,477,277,0,""
39950998,#7 REMARKABLE COZY ROOM!! CLOSE TO HARVARD  SQUARE,307979339,Aziz,,Brighton,42.37501,-71.16233,Private room,109,2,43,2022-08-30,1.31,4,161,24,
39966579,201C monthly rental room with private bath BU Med,41932249,Ann,,Roxbury,42.32728,-71.0814,Private room,45,91,0,,,4,90,0,
39971003,"Summer/Fall In Boston, Stay Now,",285344759,Bv,,Bay Village,42.34886,-71.07055,Private room,118,2,18,2022-08-19,0.56,32,167,14,LB-101723
39974834,The Maverick - Luxurious Entire Apartment,98396045,Brian,,East Boston,42.39006,-71.03406,Entire home/apt,417,2,62,2022-09-01,1.80,1,333,43,
39984676,Country home in the city of Boston.,42947943,Emily,,Jamaica Plain,42.30639,-71.13026,Entire home/apt,185,300,5,2020-03-09,0.15,1,179,0,STR-416110
39989150,#8 ADORABLE PARIS CONCEPT ROOM CLOSE TO HARVARD SQ,307979339,Aziz,,Brighton,42.37517,-71.16175,Private room,74,3,28,2022-06-22,0.81,4,145,10,
39989882,#6 BRIGHT LONDON PRIVATE ROOM CLOSE TO HARVARD SQ,307979339,Aziz,,Brighton,42.37563,-71.1636,Private room,91,1,25,2022-09-13,0.73,4,55,17,
39999591,Ideally Located Spacious Boston House,308457137,Victor,,South Boston,42.33481,-71.04727,Entire home/apt,391,3,126,2022-08-28,3.67,1,131,43,STR-414938
40012368,Evon | Back Bay Convention CTR | Beautiful 1BR S14,212359760,Evonify,,Back Bay,42.34374,-71.08302,Entire home/apt,566,29,4,2020-05-12,0.12,57,0,0,Exempt: This listing is a unit used for furnished institutional or business stays
40023655,Steps away from the Shawmut station!!(room 2),67637928,Yuki,,Dorchester,42.29132,-71.06655,Private room,35,30,2,2022-07-31,0.08,2,180,1,
40035442,"Prices Cannot Be Beat, Perfect Boston Apartment",285344759,Bv,,South End,42.34753,-71.0706,Private room,110,2,32,2022-09-01,0.94,32,176,24,LB-101724
40057225,"Charming Townhouse- 3Bed, 2Bath -Close Downton/6",301550136,Eryka,,East Boston,42.40193,-71.03317,Entire home/apt,178,1,244,2022-09-02,7.13,2,275,110,
40078280,Winthrop By The Sea & Minutes From Boston,59162247,Matt,,East Boston,42.38196,-70.97593,Entire home/apt,500,2,30,2022-08-21,1.17,1,14,13,
40117803,AT Private Studio in Boston's Bay Village! 5-23,285344759,Bv,,Bay Village,42.34859,-71.06884,Entire home/apt,149,3,53,2022-08-28,1.56,32,5,29,LB-101724
40134838,Spacious/Modern Home in Greater Boston - 6 Beds,309722318,Xingying,,Dorchester,42.28267,-71.02665,Entire home/apt,281,2,123,2022-09-12,3.61,2,298,57,
40159691,Ensuite  Master Heaven with bathroom,227889113,Lee,,Dorchester,42.29963,-71.08109,Private room,300,1,7,2021-04-11,0.21,5,341,0,STR-418154
40173876,Luxurious Boston Penthouse w/roof deck and hot tub,90009360,Anmol,,South End,42.34575,-71.07357,Entire home/apt,275,60,0,,,1,0,0,
40249681,Cozy Apt Steps Away from the Beach & Free Parking!,29941508,Tyler & Joelle,,East Boston,42.39979,-70.98732,Entire home/apt,175,2,158,2022-09-03,4.62,2,56,54,
40283311,Blue Waters - Harbor View,92691757,Melissa,,Charlestown,42.3699,-71.06146,Private room,300,1,2,2022-08-26,1.30,6,153,2,STR-420570
40287437,Sutton Comfort Room 1,311212997,Elisio,,Mattapan,42.28097,-71.08914,Private room,84,1,66,2022-07-23,2.04,2,235,21,STR-447613
40289328,Spacious 3BR +Parking and WiFi near Logan Airport!,1538080,Tom,,East Boston,42.39087,-71.02751,Entire home/apt,206,1,201,2022-09-09,6.04,1,111,95,
40299766,Back Bay 1 Bedoom around the corner for Newbury St,38997,Michelle,,Back Bay,42.35036,-71.08368,Entire home/apt,135,91,0,,,11,326,0,
40322765,Luxury Boston Apartment Fenway,158837906,Hashouki,,Fenway,42.34312,-71.10005,Entire home/apt,755,3,0,,,82,365,0,STR-635478
40327298,2 Bed Apartment-BU/Fenway/Longwood -free parking!,311628721,Michael & Cassandra,,Fenway,42.34781,-71.10705,Entire home/apt,419,2,102,2022-08-31,3.07,1,81,74,
